STRM,SUBJECT,CATALOG_NBR,PU_EVAL_CATEGORY,CRSE_ID,PU_EVAL_MEAN
1154,WRI,192,Techniques & Strategies,10044,4.12
1154,WRI,192,Quality of Experience,10044,4.23
1154,WRI,193,Techniques & Strategies,10057,4.33
1154,WRI,193,Quality of Experience,10057,4.42
1154,ENV,310,Seminars,10067,4.56
1154,ENV,310,Papers; Reports; Problem Sets; Examinations,10067,4.44
1154,ENV,310,Readings,10067,4.22
1154,ENV,310,Overall Quality of the Course,10067,4.67
1154,ENV,310,Feedback for other students:,10067,4.78
1154,ART,100,Lectures,10069,4.04
1154,ART,100,Papers; Reports; Problem Sets; Examinations,10069,3.76
1154,ART,100,Readings,10069,3.52
1154,ART,100,Precepts,10069,4.52
1154,ART,100,Overall Quality of the Course,10069,4.12
1154,ART,100,Feedback for other students:,10069,4.24
1154,ART,401,Seminars,10090,4.75
1154,ART,401,Papers; Reports; Problem Sets; Examinations,10090,4.25
1154,ART,401,Readings,10090,4.38
1154,ART,401,Overall Quality of the Course,10090,4.63
1154,ART,401,Feedback for other students:,10090,4.75
1154,CHI,304,Classes,10097,4.76
1154,CHI,304,Papers; Reports; Problem Sets; Examinations,10097,4.43
1154,CHI,304,Readings,10097,4.46
1154,CHI,304,Language,10097,4.62
1154,CHI,304,Overall Quality of the Course,10097,4.77
1154,CHI,304,Feedback for other students:,10097,4.64
1154,CHI,306,Classes,10099,4.76
1154,CHI,306,Papers; Reports; Problem Sets; Examinations,10099,4.33
1154,CHI,306,Readings,10099,4.33
1154,CHI,306,Language,10099,4.83
1154,CHI,306,Overall Quality of the Course,10099,4.58
1154,ENV,382,Overall Quality of the Course,13100,5
1154,ENV,382,Feedback for other students:,13100,5
1154,GHP,404,Seminars,13105,5
1154,GHP,404,Papers; Reports; Problem Sets; Examinations,13105,4.25
1154,GHP,404,Readings,13105,4.67
1154,GHP,404,Overall Quality of the Course,13105,5
1154,GHP,404,Feedback for other students:,13105,5
1154,GHP,405,Seminars,13106,5
1154,GHP,405,Papers; Reports; Problem Sets; Examinations,13106,4.75
1154,GHP,405,Readings,13106,4.75
1154,PHI,304,Classes,4905,5
1154,PHI,304,Papers; Reports; Problem Sets; Examinations,4905,4.9
1154,PHI,304,Readings,4905,5
1154,PHI,304,Overall Quality of the Course,4905,5
1154,PHI,304,Feedback for other students:,4905,5
1154,PHI,307,Lectures,4908,2.21
1154,PHI,307,Papers; Reports; Problem Sets; Examinations,4908,3.62
1154,PHI,307,Readings,4908,3.77
1154,PHI,307,Precepts,4908,3.71
1154,PHI,307,Overall Quality of the Course,4908,3
1154,PHI,307,Feedback for other students:,4908,3.27
1154,PHI,309,Seminars,4910,3.27
1154,PHI,309,Papers; Reports; Problem Sets; Examinations,4910,4
1154,PHI,309,Readings,4910,3.8
1154,PHI,309,Overall Quality of the Course,4910,3.6
1154,PHI,309,Feedback for other students:,4910,3.8
1154,PHI,315,Classes,4916,4
1154,PHI,315,Papers; Reports; Problem Sets; Examinations,4916,4
1154,PHI,315,Readings,4916,4
1154,PHI,315,Overall Quality of the Course,4916,4
1154,PHI,315,Feedback for other students:,4916,3.67
1154,PHI,321,Lectures,4922,4.64
1154,PHI,321,Papers; Reports; Problem Sets; Examinations,4922,3.64
1154,PHI,321,Readings,4922,4.21
1154,PHI,321,Precepts,4922,3.86
1154,PHI,321,Overall Quality of the Course,4922,4.36
1154,PHI,321,Feedback for other students:,4922,4.64
1154,PHI,326,Lectures,4927,4.58
1154,PHI,326,Papers; Reports; Problem Sets; Examinations,4927,4.05
1154,PHI,326,Readings,4927,4.25
1154,PHI,326,Precepts,4927,4.22
1154,PHI,326,Overall Quality of the Course,4927,4.58
1154,PHI,326,Feedback for other students:,4927,4.63
1154,PHI,332,Lectures,4931,4.57
1154,PHI,332,Papers; Reports; Problem Sets; Examinations,4931,4.43
1154,PHI,332,Readings,4931,4.29
1154,PHI,332,Precepts,4931,4.57
1154,PHI,332,Overall Quality of the Course,4931,4.71
1154,PHI,332,Feedback for other students:,4931,4.71
1154,HLS,102,Classes,5100,4.67
1154,HLS,102,Papers; Reports; Problem Sets; Examinations,5100,4.5
1154,HLS,102,Readings,5100,4.67
1154,LAT,102,Overall Quality of the Course,3945,4
1154,LAT,102,Feedback for other students:,3945,3.2
1154,LAT,108,Classes,3952,4.25
1154,LAT,108,Papers; Reports; Problem Sets; Examinations,3952,3.86
1154,LAT,108,Readings,3952,4.13
1154,LAT,108,Language,3952,4.19
1154,LAT,108,Overall Quality of the Course,3952,4.12
1154,LAT,108,Feedback for other students:,3952,3.94
1154,LAT,203,Classes,3953,4.2
1154,LAT,203,Papers; Reports; Problem Sets; Examinations,3953,4.2
1154,LAT,203,Readings,3953,3.8
1154,LAT,203,Language,3953,4
1154,LAT,203,Overall Quality of the Course,3953,4.2
1154,LAT,203,Feedback for other students:,3953,4.2
1154,LAT,330,Classes,3968,4.83
1154,LAT,330,Papers; Reports; Problem Sets; Examinations,3968,4.45
1154,LAT,330,Readings,3968,4.3
1154,LAT,330,Language,3968,4.55
1154,LAT,330,Overall Quality of the Course,3968,4.67
1154,LAT,330,Feedback for other students:,3968,4.67
1154,COM,301,Classes,4032,3.88
1154,COM,301,Papers; Reports; Problem Sets; Examinations,4032,4
1154,COM,301,Readings,4032,4.71
1154,COM,301,Overall Quality of the Course,4032,4.25
1154,COM,301,Feedback for other students:,4032,4.13
1154,COM,372,Lectures,4058,3.43
1154,COM,372,Papers; Reports; Problem Sets; Examinations,4058,3.71
1154,COM,372,Readings,4058,4
1154,COM,372,Precepts,4058,3.67
1154,COM,372,Overall Quality of the Course,4058,3.71
1154,COM,372,Feedback for other students:,4058,3.86
1154,MAT,103,Classes,4139,3.76
1154,MAT,103,Papers; Reports; Problem Sets; Examinations,4139,3.03
1154,MAT,103,Readings,4139,3.17
1154,MAT,103,Overall Quality of the Course,4139,3.49
1154,MAT,103,Feedback for other students:,4139,3.53
1154,MAT,104,Classes,4140,3.87
1154,MAT,104,Papers; Reports; Problem Sets; Examinations,4140,3.38
1154,MAT,104,Readings,4140,3.39
1154,MAT,104,Overall Quality of the Course,4140,3.52
1154,MAT,104,Feedback for other students:,4140,3.63
1154,MAT,201,Classes,4149,3.54
1154,MAT,201,Papers; Reports; Problem Sets; Examinations,4149,3.18
1154,MAT,201,Readings,4149,3.3
1154,MAT,201,Overall Quality of the Course,4149,3.26
1154,MAT,201,Feedback for other students:,4149,3.51
1154,MOL,433,Feedback for other students:,11912,4.38
1154,MOL,451,Seminars,11925,3.8
1154,MOL,451,Papers; Reports; Problem Sets; Examinations,11925,3.11
1154,MOL,451,Readings,11925,4
1154,MOL,451,Overall Quality of the Course,11925,3.8
1154,MOL,451,Feedback for other students:,11925,4.3
1154,ARC,551,Seminars,11934,4.78
1154,ARC,551,Papers; Reports; Problem Sets; Examinations,11934,4.11
1154,ARC,551,Readings,11934,4.75
1154,ARC,551,Overall Quality of the Course,11934,4.67
1154,ARC,551,Feedback for other students:,11934,4.75
1154,CHM,541,Lectures,11943,4.2
1154,CHM,541,Papers; Reports; Problem Sets; Examinations,11943,3.4
1154,CHM,541,Readings,11943,3.4
1154,CHM,541,Overall Quality of the Course,11943,3.8
1154,CHM,541,Feedback for other students:,11943,4
1154,ECO,505,Lectures,11949,3.65
1154,ECO,505,Papers; Reports; Problem Sets; Examinations,11949,3.63
1154,ECO,505,Readings,11949,3.42
1154,ECO,505,Overall Quality of the Course,11949,3.52
1154,ECO,505,Feedback for other students:,11949,3.58
1154,HIS,537,Seminars,11951,5
1154,HIS,537,Papers; Reports; Problem Sets; Examinations,11951,5
1154,HIS,537,Readings,11951,4.8
1154,HIS,537,Overall Quality of the Course,11951,5
1154,HIS,537,Feedback for other students:,11951,4.6
1154,HIS,561,Seminars,11954,5
1154,HIS,561,Papers; Reports; Problem Sets; Examinations,11954,5
1154,HIS,561,Readings,11954,5
1154,HIS,561,Overall Quality of the Course,11954,5
1154,HIS,561,Feedback for other students:,11954,5
1154,ITA,225,Lectures,12040,5
1154,ITA,225,Papers; Reports; Problem Sets; Examinations,12040,5
1154,ITA,225,Readings,12040,5
1154,ITA,225,Precepts,12040,5
1154,ITA,225,Language,12040,5
1154,ITA,225,Overall Quality of the Course,12040,5
1154,ITA,225,Feedback for other students:,12040,5
1154,VIS,219,Studios,12048,4.1
1154,DAN,209,Papers; Reports; Problem Sets; Examinations,8025,4.23
1154,DAN,209,Readings,8025,4.23
1154,DAN,209,Overall Quality of the Course,8025,4.54
1154,DAN,209,Feedback for other students:,8025,4.62
1154,DAN,321,Seminars,8029,5
1154,DAN,321,Papers; Reports; Problem Sets; Examinations,8029,4.88
1154,DAN,321,Readings,8029,4.63
1154,DAN,321,Overall Quality of the Course,8029,5
1154,DAN,321,Feedback for other students:,8029,5
1154,ORF,474,Lectures,8050,4.13
1154,ORF,474,Papers; Reports; Problem Sets; Examinations,8050,4.25
1154,ORF,474,Readings,8050,4.57
1154,ORF,474,Precepts,8050,4.75
1154,ORF,474,Overall Quality of the Course,8050,4.43
1154,ORF,474,Feedback for other students:,8050,4.75
1154,FIN,515,Lectures,8107,4.13
1154,FIN,515,Papers; Reports; Problem Sets; Examinations,8107,3.57
1154,FIN,515,Readings,8107,3.67
1154,FIN,515,Overall Quality of the Course,8107,3.87
1154,FIN,515,Feedback for other students:,8107,4
1154,MAT,425,Classes,8172,4.14
1154,MAT,425,Papers; Reports; Problem Sets; Examinations,8172,3.83
1154,MAT,425,Readings,8172,4.4
1154,MAT,425,Overall Quality of the Course,8172,4
1154,MAT,425,Feedback for other students:,8172,4.33
1154,SOC,222,Seminars,8187,4.82
1154,SOC,222,Papers; Reports; Problem Sets; Examinations,8187,4.18
1154,SOC,222,Readings,8187,4.18
1154,SOC,222,Overall Quality of the Course,8187,4.55
1154,SOC,222,Feedback for other students:,8187,4.82
1154,MAE,502,Lectures,8211,4.12
1154,MAE,502,Papers; Reports; Problem Sets; Examinations,8211,3.88
1154,MAE,502,Readings,8211,3.6
1154,MAE,502,Overall Quality of the Course,8211,3.82
1154,MAE,502,Feedback for other students:,8211,4.06
1154,WRI,104,Techniques & Strategies,8315,3.91
1154,WRI,104,Quality of Experience,8315,4.42
1154,WRI,105,Techniques & Strategies,8316,4.49
1154,WRI,105,Quality of Experience,8316,4.72
1154,WRI,108,Techniques & Strategies,8318,4.61
1154,WRI,108,Quality of Experience,8318,4.74
1154,WRI,110,Techniques & Strategies,8320,3.96
1154,WRI,110,Quality of Experience,8320,4.06
1154,WRI,112,Techniques & Strategies,8322,4.34
1154,WRI,112,Quality of Experience,8322,4.47
1154,WRI,113,Techniques & Strategies,8323,4.29
1154,WRI,113,Quality of Experience,8323,4.35
1154,WRI,114,Techniques & Strategies,8324,4.05
1154,WRI,114,Quality of Experience,8324,4.13
1154,GHP,405,Overall Quality of the Course,13106,5
1154,GHP,405,Feedback for other students:,13106,5
1154,GSS,333,Seminars,13108,4.3
1154,GSS,333,Papers; Reports; Problem Sets; Examinations,13108,4.4
1154,GSS,333,Readings,13108,4.3
1154,GSS,333,Overall Quality of the Course,13108,4.4
1154,GSS,333,Feedback for other students:,13108,4.6
1154,HIS,294,Lectures,13111,4.29
1154,HIS,294,Papers; Reports; Problem Sets; Examinations,13111,4.29
1154,HIS,294,Readings,13111,3.71
1154,HIS,294,Precepts,13111,3.43
1154,HIS,294,Overall Quality of the Course,13111,3.86
1154,HIS,294,Feedback for other students:,13111,4.43
1154,LAS,307,Seminars,13112,3.57
1154,LAS,307,Papers; Reports; Problem Sets; Examinations,13112,3.86
1154,LAS,307,Readings,13112,3.71
1154,LAS,307,Overall Quality of the Course,13112,3.43
1154,LAS,307,Feedback for other students:,13112,4
1154,LAS,325,Seminars,13113,4.14
1154,LAS,325,Papers; Reports; Problem Sets; Examinations,13113,3.67
1154,LAS,325,Readings,13113,3.43
1154,LAS,325,Overall Quality of the Course,13113,4.43
1154,LAS,325,Feedback for other students:,13113,4.5
1154,LAS,339,Lectures,13114,4.88
1154,LAS,339,Papers; Reports; Problem Sets; Examinations,13114,4.25
1154,LAS,339,Readings,13114,4.5
1154,LAS,339,Precepts,13114,4.75
1154,LAS,339,Overall Quality of the Course,13114,4.5
1154,LAS,339,Feedback for other students:,13114,4.75
1154,MAE,354,Lectures,13115,4.5
1154,MAE,354,Papers; Reports; Problem Sets; Examinations,13115,4.25
1154,MAE,354,Readings,13115,4.25
1154,MAE,354,Overall Quality of the Course,13115,4.5
1154,MAE,354,Feedback for other students:,13115,4.75
1154,MOL,458,Lectures,13116,3.55
1154,MOL,458,Papers; Reports; Problem Sets; Examinations,13116,4
1154,MOL,458,Readings,13116,3.64
1154,MOL,458,Precepts,13116,3.82
1154,MOL,458,Overall Quality of the Course,13116,4
1154,MOL,458,Feedback for other students:,13116,4.36
1154,NES,312,Seminars,13118,4
1154,NES,312,Papers; Reports; Problem Sets; Examinations,13118,3.88
1154,NES,312,Readings,13118,4.44
1154,NES,312,Overall Quality of the Course,13118,4.11
1154,NES,312,Feedback for other students:,13118,4.22
1154,NEU,350,Lectures,13119,3.64
1154,NEU,350,Papers; Reports; Problem Sets; Examinations,13119,3.33
1154,NEU,350,Readings,13119,3.75
1154,NEU,350,Laboratories,13119,4.6
1154,NEU,350,Overall Quality of the Course,13119,4.1
1154,NEU,350,Feedback for other students:,13119,4.3
1154,NEU,427,Lectures,13120,3.67
1154,NEU,427,Papers; Reports; Problem Sets; Examinations,13120,2.83
1154,NEU,427,Readings,13120,2.83
1154,NEU,427,Overall Quality of the Course,13120,3.33
1154,NEU,427,Feedback for other students:,13120,3.83
1154,PHY,108,Lectures,13121,4.09
1154,PHY,108,Papers; Reports; Problem Sets; Examinations,13121,3.64
1154,PHY,108,Readings,13121,3.6
1154,PHY,108,Classes,13121,3.09
1154,PHY,108,Overall Quality of the Course,13121,3.91
1154,PHY,108,Feedback for other students:,13121,4.27
1154,POL,344,Lectures,13122,4.18
1154,POL,344,Papers; Reports; Problem Sets; Examinations,13122,4
1154,POL,344,Readings,13122,4.27
1154,POL,344,Precepts,13122,4
1154,POL,344,Overall Quality of the Course,13122,4.27
1154,POL,344,Feedback for other students:,13122,4.6
1154,POR,406,Classes,13123,4.29
1154,POR,406,Papers; Reports; Problem Sets; Examinations,13123,4.29
1154,POR,406,Readings,13123,4.43
1154,POR,406,Language,13123,3.86
1154,POR,406,Overall Quality of the Course,13123,4.43
1154,POR,406,Feedback for other students:,13123,4.29
1154,PSY,345,Lectures,13124,4.26
1154,PSY,345,Papers; Reports; Problem Sets; Examinations,13124,3.84
1154,PSY,345,Readings,13124,3.65
1154,PSY,345,Precepts,13124,3.37
1154,PSY,345,Overall Quality of the Course,13124,4.08
1154,CHI,306,Feedback for other students:,10099,4.67
1154,CHI,404,Classes,10101,4.86
1154,CHI,404,Papers; Reports; Problem Sets; Examinations,10101,4.44
1154,CHI,404,Readings,10101,4.5
1154,CHI,404,Language,10101,4.56
1154,CHI,404,Overall Quality of the Course,10101,4.8
1154,CHI,404,Feedback for other students:,10101,4.64
1154,CHI,406,Classes,10109,4.38
1154,CHI,406,Papers; Reports; Problem Sets; Examinations,10109,4.5
1154,CHI,406,Readings,10109,4.75
1154,MAT,202,Classes,4150,3.81
1154,MAT,202,Papers; Reports; Problem Sets; Examinations,4150,3.15
1154,MAT,202,Readings,4150,3.1
1154,MAT,202,Overall Quality of the Course,4150,3.37
1154,MAT,202,Feedback for other students:,4150,3.56
1154,MAT,204,Lectures,4153,4.13
1154,MAT,204,Papers; Reports; Problem Sets; Examinations,4153,3.6
1154,MAT,204,Readings,4153,3.29
1154,MAT,204,Precepts,4153,4.5
1154,MAT,204,Overall Quality of the Course,4153,3.73
1154,MAT,204,Feedback for other students:,4153,3.87
1154,MAT,215,Classes,4158,3.9
1154,MAT,215,Papers; Reports; Problem Sets; Examinations,4158,3.5
1154,MAT,215,Readings,4158,3.4
1154,MAT,215,Overall Quality of the Course,4158,3.71
1154,MAT,215,Feedback for other students:,4158,3.88
1154,MAT,217,Classes,4159,4.17
1154,MAT,217,Papers; Reports; Problem Sets; Examinations,4159,3.89
1154,MAT,217,Readings,4159,3.35
1154,MAT,217,Overall Quality of the Course,4159,4.12
1154,MAT,217,Feedback for other students:,4159,4.57
1154,MAT,218,Classes,4160,4.13
1154,MAT,218,Papers; Reports; Problem Sets; Examinations,4160,3.93
1154,MAT,218,Readings,4160,3.67
1154,MAT,218,Overall Quality of the Course,4160,4.27
1154,MAT,218,Feedback for other students:,4160,4.47
1154,MAT,375,Classes,4171,4.21
1154,MAT,375,Papers; Reports; Problem Sets; Examinations,4171,4.28
1154,MAT,375,Readings,4171,3.83
1154,MAT,375,Overall Quality of the Course,4171,4.33
1154,MAT,375,Feedback for other students:,4171,4.63
1154,MAT,378,Classes,4173,3.71
1154,MAT,378,Papers; Reports; Problem Sets; Examinations,4173,3.89
1154,MAT,378,Readings,4173,3.78
1154,MAT,378,Overall Quality of the Course,4173,3.67
1154,MAT,378,Feedback for other students:,4173,4
1154,MAT,330,Classes,4180,4
1154,MAT,330,Papers; Reports; Problem Sets; Examinations,4180,4.22
1154,MAT,330,Readings,4180,4
1154,MAT,330,Overall Quality of the Course,4180,4.25
1154,MAT,330,Feedback for other students:,4180,4.22
1154,ANT,201,Lectures,146,3.35
1154,ANT,201,Papers; Reports; Problem Sets; Examinations,146,3.41
1154,ANT,201,Readings,146,3.35
1154,ANT,201,Precepts,146,2.88
1154,ANT,201,Overall Quality of the Course,146,3.29
1154,ANT,201,Feedback for other students:,146,3.41
1154,ANT,206B,Lectures,149,4.18
1154,ANT,206B,Papers; Reports; Problem Sets; Examinations,149,3.76
1154,ANT,206B,Readings,149,3.21
1154,ANT,206B,Precepts,149,3.83
1154,ANT,206B,Laboratories,149,3.72
1154,ANT,206B,Overall Quality of the Course,149,4.05
1154,ANT,206B,Feedback for other students:,149,4.21
1154,ANT,301B,Classes,157,3
1154,ANT,301B,Papers; Reports; Problem Sets; Examinations,157,2.88
1154,ANT,301B,Readings,157,3.5
1154,ANT,301B,Laboratories,157,3.63
1154,ANT,301B,Overall Quality of the Course,157,3.25
1154,ANT,301B,Feedback for other students:,157,3.38
1154,ANT,335,Lectures,180,4.39
1154,ANT,335,Papers; Reports; Problem Sets; Examinations,180,3.97
1154,ANT,335,Readings,180,3.95
1154,ANT,335,Classes,180,4.42
1154,ANT,335,Overall Quality of the Course,180,4.42
1154,ANT,335,Feedback for other students:,180,4.56
1154,ARC,204,Studios,284,4.24
1154,ARC,204,Papers; Reports; Problem Sets; Examinations,284,4.7
1154,ARC,204,Readings,284,4
1154,ARC,204,Overall Quality of the Course,284,4.33
1154,ARC,204,Feedback for other students:,284,4.42
1154,ARC,502,Studios,328,2.29
1154,ARC,502,Papers; Reports; Problem Sets; Examinations,328,2.4
1154,MAT,346,Classes,4186,4.07
1154,MAT,346,Papers; Reports; Problem Sets; Examinations,4186,4.3
1154,MAT,346,Readings,4186,4.38
1154,MAT,346,Overall Quality of the Course,4186,4.4
1154,MAT,346,Feedback for other students:,4186,4.7
1154,MAT,325,Lectures,4193,4.2
1154,MAT,325,Papers; Reports; Problem Sets; Examinations,4193,3.84
1154,MAT,325,Readings,4193,4.66
1154,MAT,325,Precepts,4193,4.7
1154,MAT,325,Overall Quality of the Course,4193,4.21
1154,MAT,325,Feedback for other students:,4193,4.46
1154,LIN,201,Lectures,4322,4.27
1154,LIN,201,Papers; Reports; Problem Sets; Examinations,4322,4
1154,LIN,201,Readings,4322,3.9
1154,WRI,115,Techniques & Strategies,8325,4.23
1154,WRI,115,Quality of Experience,8325,4.58
1154,WRI,116,Techniques & Strategies,8326,3.98
1154,WRI,116,Quality of Experience,8326,4.31
1154,WRI,117,Techniques & Strategies,8327,4.42
1154,WRI,117,Quality of Experience,8327,4.61
1154,WRI,121,Techniques & Strategies,8330,4.33
1154,WRI,121,Quality of Experience,8330,4.49
1154,WRI,122,Techniques & Strategies,8331,4.4
1154,WRI,122,Quality of Experience,8331,4.44
1154,WRI,123,Techniques & Strategies,8332,3.98
1154,WRI,123,Quality of Experience,8332,4.3
1154,WRI,124,Techniques & Strategies,8333,4.2
1154,WRI,124,Quality of Experience,8333,4.25
1154,WRI,126,Techniques & Strategies,8335,3.96
1154,WRI,126,Quality of Experience,8335,4.23
1154,WRI,127,Techniques & Strategies,8336,3.71
1154,WRI,127,Quality of Experience,8336,3.94
1154,WRI,128,Techniques & Strategies,8338,3.51
1154,WRI,128,Quality of Experience,8338,3.73
1154,WRI,129,Techniques & Strategies,8339,4.15
1154,WRI,129,Quality of Experience,8339,4.31
1154,WRI,130,Techniques & Strategies,8340,4.15
1154,WRI,130,Quality of Experience,8340,4.36
1154,WRI,133,Techniques & Strategies,8343,3.56
1154,WRI,133,Quality of Experience,8343,3.47
1154,WRI,134,Techniques & Strategies,8344,4
1154,WRI,134,Quality of Experience,8344,4.17
1154,WRI,135,Techniques & Strategies,8345,4.23
1154,WRI,135,Quality of Experience,8345,4.77
1154,WRI,137,Techniques & Strategies,8347,3.61
1154,WRI,137,Quality of Experience,8347,3.6
